test_num,deviation,binaryTime,runTime,avg_accuracy,avg_similarity_ratio,avg_best_score
deviation_range=np.arange(0.05,0.22,0.02)
binaryTime_range=np.arange(1,52,5)
10,0.15000000000000002,26,14.23940975999999,0.7,0.96,0.5530357986688614
10,0.15000000000000002,31,13.67435916000004,0.7,0.96,0.5530357986688614
10,0.15000000000000002,36,14.049366470000042,0.7,0.96,0.5530357986688614
10,0.15000000000000002,41,14.368114289999994,0.7,0.96,0.5530357986688614
10,0.15000000000000002,46,14.496704990000035,0.7,0.96,0.5530357986688614
10,0.15000000000000002,51,14.66789332999997,0.7,0.96,0.5530357986688614
10,0.17000000000000004,1,13.437998080000034,0.7,0.96,0.5530357986688614
10,0.17000000000000004,6,13.607206459999997,0.7,0.96,0.5530357986688614
10,0.17000000000000004,11,13.842066390000037,0.7,0.96,0.5530357986688614
10,0.17000000000000004,16,14.095437420000053,0.7,0.96,0.5530357986688614
10,0.17000000000000004,21,14.12345193000001,0.7,0.96,0.5530357986688614
10,0.17000000000000004,26,13.825012569999945,0.7,0.96,0.5530357986688614
10,0.17000000000000004,31,13.749055070000031,0.7,0.96,0.5530357986688614
10,0.17000000000000004,36,13.980910559999938,0.7,0.96,0.5530357986688614
10,0.17000000000000004,41,14.427186019999954,0.7,0.96,0.5530357986688614
10,0.17000000000000004,46,14.402398750000065,0.7,0.96,0.5530357986688614
10,0.17000000000000004,51,14.702628039999945,0.7,0.96,0.5530357986688614
10,0.19,1,13.127170949999982,0.7,0.96,0.5530357986688614
10,0.19,6,12.864180830000077,0.7,0.96,0.5530357986688614
10,0.19,11,13.13935891000001,0.7,0.96,0.5530357986688614
10,0.19,16,13.35138407000004,0.7,0.96,0.5530357986688614
10,0.19,21,13.626076719999947,0.7,0.96,0.5530357986688614
10,0.19,26,13.829880549999961,0.7,0.96,0.5530357986688614
10,0.19,31,13.973836349999965,0.7,0.96,0.5530357986688614
10,0.19,36,14.257666539999992,0.7,0.96,0.5530357986688614
10,0.19,41,14.488874540000051,0.7,0.96,0.5530357986688614
10,0.19,46,14.738444210000035,0.7,0.96,0.5530357986688614
10,0.19,51,14.963789740000085,0.7,0.96,0.5530357986688614
10,0.21000000000000002,1,12.604589209999995,0.7,0.96,0.5530357986688614
10,0.21000000000000002,6,12.870840850000059,0.7,0.96,0.5530357986688614
10,0.21000000000000002,11,13.143189820000043,0.7,0.96,0.5530357986688614
10,0.21000000000000002,16,13.422317079999994,0.7,0.96,0.5530357986688614
10,0.21000000000000002,21,13.6853701,0.7,0.96,0.5530357986688614
10,0.21000000000000002,26,13.875587559999985,0.7,0.96,0.5530357986688614
10,0.21000000000000002,31,14.111198780000086,0.7,0.96,0.5530357986688614
10,0.21000000000000002,36,14.327524010000161,0.7,0.96,0.5530357986688614
10,0.21000000000000002,41,14.627025409999987,0.7,0.96,0.5530357986688614
10,0.21000000000000002,46,14.84258809999992,0.7,0.96,0.5530357986688614
10,0.21000000000000002,51,15.104123629999958,0.7,0.96,0.5530357986688614
