pso_options_c1,pso_options_c2,pso_options_w,pso_n_particles,pso_iter,origin_time,pso_time,origin_score,pso_score
1.6,0.8,0.9,20,50,4.077051599999777,9.463137700000061,0.5528441667556763,0.33867570757865906
1.6,0.8,0.9,20,75,4.157545099999879,9.495831700000053,0.5528441667556763,0.43719571828842163
1.6,0.8,0.9,70,50,4.103157099999862,9.45389010000008,0.5528441667556763,0.32609525322914124
1.6,0.8,0.9,70,75,4.150232899999992,9.451796700000159,0.5528441667556763,0.3282504677772522
1.6,0.8,0.9,120,50,4.119933500000116,9.428769099999954,0.5528441667556763,0.43719571828842163
1.6,0.8,0.9,120,75,4.107307799999944,9.46038210000006,0.5528441667556763,0.35638317465782166
1.6,0.8,1.4,20,50,4.121168900000157,9.469328499999847,0.5528441667556763,0.36302050948143005
1.6,0.8,1.4,20,75,4.07875869999998,9.464370099999996,0.5528441667556763,0.5528441667556763
1.6,0.8,1.4,70,50,4.094353699999829,9.471717100000205,0.5528441667556763,0.35638317465782166
1.6,0.8,1.4,70,75,4.132234799999878,9.454802700000073,0.5528441667556763,0.3076555132865906
1.6,0.8,1.4,120,50,4.1008318999997755,9.52501650000022,0.5528441667556763,0.38447704911231995
1.6,0.8,1.4,120,75,4.1497543000000405,9.530682999999954,0.5528441667556763,0.34751710295677185
1.6,0.8,1.9,20,50,4.092939199999819,9.506441400000313,0.5528441667556763,0.3256196081638336
1.6,0.8,1.9,20,75,4.151969699999881,9.514543300000241,0.5528441667556763,0.34751710295677185
1.6,0.8,1.9,70,50,4.114645500000279,9.482441599999675,0.5528441667556763,0.3567715585231781
1.6,0.8,1.9,70,75,4.105065400000058,9.445092299999942,0.5528441667556763,0.32148295640945435
1.6,0.8,1.9,120,50,4.134622300000046,9.500453200000265,0.5528441667556763,0.33867570757865906
1.6,0.8,1.9,120,75,4.091540200000054,9.468091900000218,0.5528441667556763,0.3194373548030853
1.6,1.6,0.4,20,50,4.081090399999994,9.512882900000022,0.5528441667556763,0.43719571828842163
1.6,1.6,0.4,20,75,4.156587099999797,9.53496670000004,0.5528441667556763,0.3201330900192261
1.6,1.6,0.4,70,50,4.173196399999597,9.737837600000148,0.5528441667556763,0.38197627663612366
1.6,1.6,0.4,70,75,4.142080999999962,9.496868899999754,0.5528441667556763,0.4206659197807312
1.6,1.6,0.4,120,50,4.077659399999902,9.485450200000287,0.5528441667556763,0.38447704911231995
1.6,1.6,0.4,120,75,4.054595000000063,9.482873599999948,0.5528441667556763,0.35162118077278137
1.6,1.6,0.9,20,50,4.071281900000031,9.474789899999905,0.5528441667556763,0.31726279854774475
1.6,1.6,0.9,20,75,4.113514699999996,9.460371600000144,0.5528441667556763,0.3477468490600586
1.6,1.6,0.9,70,50,4.091376800000035,9.499435400000038,0.5528441667556763,0.3340384364128113
1.6,1.6,0.9,70,75,4.199679199999991,9.458028200000172,0.5528441667556763,0.33652645349502563
1.6,1.6,0.9,120,50,4.077068099999451,9.453865700000279,0.5528441667556763,0.43719571828842163
1.6,1.6,0.9,120,75,4.062485700000252,9.452359899999465,0.5528441667556763,0.38447704911231995
1.6,1.6,1.4,20,50,4.076000799999747,9.471376499999678,0.5528441667556763,0.3705022931098938
1.6,1.6,1.4,20,75,4.0872364999995625,9.489695799999936,0.5528441667556763,0.43719571828842163
1.6,1.6,1.4,70,50,4.097457900000336,9.470846400000482,0.5528441667556763,0.3201330900192261
1.6,1.6,1.4,70,75,4.065453000000161,9.46972629999982,0.5528441667556763,0.32609525322914124
1.6,1.6,1.4,120,50,4.135676599999897,9.440928400000303,0.5528441667556763,0.5528441667556763
1.6,1.6,1.4,120,75,4.088553900000079,9.455613000000085,0.5528441667556763,0.32148295640945435
1.6,1.6,1.9,20,50,4.1154827999998815,9.484311799999887,0.5528441667556763,0.4206659197807312
1.6,1.6,1.9,20,75,4.121925200000078,9.45601760000045,0.5528441667556763,0.4206659197807312
1.6,1.6,1.9,70,50,4.161787500000173,9.518390499999441,0.5528441667556763,0.30288389325141907
1.6,1.6,1.9,70,75,4.06907930000034,9.472671499999706,0.5528441667556763,0.3567715585231781
1.6,1.6,1.9,120,50,4.125350199999957,9.493126100000154,0.5528441667556763,0.4206659197807312
1.6,1.6,1.9,120,75,4.105794999999489,9.50716470000043,0.5528441667556763,0.43719571828842163
1.6,2.4000000000000004,0.4,20,50,4.0927365999996255,9.480540499999734,0.5528441667556763,0.3256196081638336
1.6,2.4000000000000004,0.4,20,75,4.124426000000312,9.53435730000001,0.5528441667556763,0.3207245171070099
1.6,2.4000000000000004,0.4,70,50,4.111212300000261,9.475102400000651,0.5528441667556763,0.32715508341789246
1.6,2.4000000000000004,0.4,70,75,4.128155200000037,9.495534099999531,0.5528441667556763,0.33867570757865906
1.6,2.4000000000000004,0.4,120,50,4.058440399999199,9.513207799999691,0.5528441667556763,0.4206659197807312
1.6,2.4000000000000004,0.4,120,75,4.153735900000356,9.475412400000096,0.5528441667556763,0.35162118077278137
1.6,2.4000000000000004,0.9,20,50,4.053211899999951,9.46790880000026,0.5528441667556763,0.36302050948143005
1.6,2.4000000000000004,0.9,20,75,4.09339749999981,9.46307429999979,0.5528441667556763,0.30340805649757385
1.6,2.4000000000000004,0.9,70,50,4.104004100000566,9.43400930000007,0.5528441667556763,0.4206659197807312
1.6,2.4000000000000004,0.9,70,75,4.038395000000492,9.464876600000025,0.5528441667556763,0.33652645349502563
1.6,2.4000000000000004,0.9,120,50,4.080288900000596,9.497443100000055,0.5528441667556763,0.43719571828842163
1.6,2.4000000000000004,0.9,120,75,4.0936714999998,9.462909599999875,0.5528441667556763,0.35162118077278137
1.6,2.4000000000000004,1.4,20,50,4.140812100000403,9.494704200000342,0.5528441667556763,0.35162118077278137
1.6,2.4000000000000004,1.4,20,75,4.089719399999922,9.433758600000147,0.5528441667556763,0.32609525322914124
1.6,2.4000000000000004,1.4,70,50,4.086429799999678,9.535105699999804,0.5528441667556763,0.32715508341789246
1.6,2.4000000000000004,1.4,70,75,4.108435299999655,9.448774600000434,0.5528441667556763,0.34751710295677185
1.6,2.4000000000000004,1.4,120,50,4.05618929999946,9.469360800000686,0.5528441667556763,0.32088977098464966
1.6,2.4000000000000004,1.4,120,75,4.102605900000526,9.47651550000046,0.5528441667556763,0.3201330900192261
1.6,2.4000000000000004,1.9,20,50,4.040228300000308,9.538711400000466,0.5528441667556763,0.33232757449150085
1.6,2.4000000000000004,1.9,20,75,4.036190300000271,9.484481899999992,0.5528441667556763,0.3705022931098938
1.6,2.4000000000000004,1.9,70,50,4.086824899999556,9.469712199999776,0.5528441667556763,0.3194373548030853
1.6,2.4000000000000004,1.9,70,75,4.069330300000729,9.55402420000064,0.5528441667556763,0.4206659197807312
1.6,2.4000000000000004,1.9,120,50,4.063716999999997,9.475752100000136,0.5528441667556763,0.3282504677772522
1.6,2.4000000000000004,1.9,120,75,4.092821399999593,9.435230500000216,0.5528441667556763,0.3477468490600586
1.6,3.2,0.4,20,50,4.087882799999534,9.461815200000274,0.5528441667556763,0.38197627663612366
1.6,3.2,0.4,20,75,4.026111400000445,9.466603599999871,0.5528441667556763,0.38197627663612366
1.6,3.2,0.4,70,50,4.128342099999827,9.475859199999832,0.5528441667556763,0.4206659197807312
1.6,3.2,0.4,70,75,4.08231700000033,9.50609059999988,0.5528441667556763,0.3567715585231781
1.6,3.2,0.4,120,50,4.0891271000000415,9.535072199999377,0.5528441667556763,0.43719571828842163
1.6,3.2,0.4,120,75,4.085118999999395,9.4908618999998,0.5528441667556763,0.31860777735710144
1.6,3.2,0.9,20,50,4.087950500000261,9.464462599999933,0.5528441667556763,0.3567715585231781
1.6,3.2,0.9,20,75,4.121160700000473,9.453895599999669,0.5528441667556763,0.3535175919532776
1.6,3.2,0.9,70,50,4.13158999999996,9.5581044999999,0.5528441667556763,0.35638317465782166
1.6,3.2,0.9,70,75,4.031513199999608,9.477884799999629,0.5528441667556763,0.38447704911231995
1.6,3.2,0.9,120,50,4.126398399999744,9.49385600000005,0.5528441667556763,0.3567715585231781
1.6,3.2,0.9,120,75,4.082877599999847,9.472025300000496,0.5528441667556763,0.34751710295677185
1.6,3.2,1.4,20,50,4.036476899999798,9.470476600000438,0.5528441667556763,0.38447704911231995
1.6,3.2,1.4,20,75,4.076718600000277,9.53904330000023,0.5528441667556763,0.3340384364128113
1.6,3.2,1.4,70,50,4.049562199999855,9.560104000000138,0.5528441667556763,0.38197627663612366
1.6,3.2,1.4,70,75,4.0965719000005265,9.45814160000009,0.5528441667556763,0.3201330900192261
1.6,3.2,1.4,120,50,4.091762399999425,9.544867499999782,0.5528441667556763,0.32555171847343445
1.6,3.2,1.4,120,75,4.046414499999628,9.511103699999694,0.5528441667556763,0.31243109703063965
1.6,3.2,1.9,20,50,4.2022359000002325,9.482724399999825,0.5528441667556763,0.3705022931098938
1.6,3.2,1.9,20,75,4.138084900000649,9.488578100000268,0.5528441667556763,0.3256196081638336
1.6,3.2,1.9,70,50,4.147359999999935,9.529552400000284,0.5528441667556763,0.3326728641986847
1.6,3.2,1.9,70,75,4.1514704000001075,9.521125100000063,0.5528441667556763,0.4206659197807312
1.6,3.2,1.9,120,50,4.090945500000089,9.72974830000021,0.5528441667556763,0.2831954061985016
1.6,3.2,1.9,120,75,4.176284399999531,9.526028099999166,0.5528441667556763,0.3282504677772522
2.4000000000000004,0.0,0.4,20,50,4.157082900000205,9.500732000000426,0.5528441667556763,0.36302050948143005
2.4000000000000004,0.0,0.4,20,75,4.063908600000104,9.540241400000014,0.5528441667556763,0.27933186292648315
2.4000000000000004,0.0,0.4,70,50,4.053559900000437,9.849192600000606,0.5528441667556763,0.38447704911231995
2.4000000000000004,0.0,0.4,70,75,4.107247699999789,9.538576400000238,0.5528441667556763,0.3171391487121582
2.4000000000000004,0.0,0.4,120,50,4.073050499999226,9.507344399999965,0.5528441667556763,0.3207245171070099
2.4000000000000004,0.0,0.4,120,75,4.076142900000377,9.554477000000588,0.5528441667556763,0.38447704911231995
2.4000000000000004,0.0,0.9,20,50,4.100747299999966,9.547622999999476,0.5528441667556763,0.30288389325141907
2.4000000000000004,0.0,0.9,20,75,4.146117700000104,9.487004399999933,0.5528441667556763,0.34751710295677185
2.4000000000000004,0.0,0.9,70,50,4.124889200000325,9.455486000000747,0.5528441667556763,0.30340805649757385
2.4000000000000004,0.0,0.9,70,75,4.134891400000015,9.441425400000298,0.5528441667556763,0.3234420120716095
2.4000000000000004,0.0,0.9,120,50,4.1109735,9.457689400000163,0.5528441667556763,0.3326728641986847
2.4000000000000004,0.0,0.9,120,75,4.06670590000067,9.443106299999272,0.5528441667556763,0.3326728641986847
2.4000000000000004,0.0,1.4,20,50,4.1280296000004455,9.491964399999233,0.5528441667556763,0.2967567443847656
2.4000000000000004,0.0,1.4,20,75,4.109105900000031,9.493669899999986,0.5528441667556763,0.5528441667556763
2.4000000000000004,0.0,1.4,70,50,4.076617699999588,9.503989799999545,0.5528441667556763,0.3477468490600586
2.4000000000000004,0.0,1.4,70,75,4.148250799999914,9.49817560000065,0.5528441667556763,0.35162118077278137
2.4000000000000004,0.0,1.4,120,50,4.10814769999979,9.46519679999983,0.5528441667556763,0.3567715585231781
2.4000000000000004,0.0,1.4,120,75,4.161088599999857,9.490120800000113,0.5528441667556763,0.3705022931098938
2.4000000000000004,0.0,1.9,20,50,4.072883199999524,9.538767100000769,0.5528441667556763,0.3535175919532776
2.4000000000000004,0.0,1.9,20,75,4.111351499999728,9.534452399999282,0.5528441667556763,0.31860777735710144
2.4000000000000004,0.0,1.9,70,50,4.058060900000783,9.518863299999794,0.5528441667556763,0.43719571828842163
2.4000000000000004,0.0,1.9,70,75,4.13211179999962,9.479311499999312,0.5528441667556763,0.30340805649757385
2.4000000000000004,0.0,1.9,120,50,4.113538800000242,9.50692380000055,0.5528441667556763,0.3282504677772522
2.4000000000000004,0.0,1.9,120,75,4.100775399999293,9.79736050000065,0.5528441667556763,0.35638317465782166
2.4000000000000004,0.8,0.4,20,50,4.005289700000503,9.727447100000063,0.5528441667556763,0.43719571828842163
2.4000000000000004,0.8,0.4,20,75,4.1052897999998095,9.495410900000024,0.5528441667556763,0.34751710295677185
2.4000000000000004,0.8,0.4,70,50,4.067004700000325,9.503469700000096,0.5528441667556763,0.36302050948143005
2.4000000000000004,0.8,0.4,70,75,4.119183499999963,9.503902599999492,0.5528441667556763,0.30756089091300964
2.4000000000000004,0.8,0.4,120,50,4.15968889999931,9.581914100000176,0.5528441667556763,0.43719571828842163
2.4000000000000004,0.8,0.4,120,75,4.079391399999622,9.492908199999874,0.5528441667556763,0.3477468490600586
2.4000000000000004,0.8,0.9,20,50,4.070175000000745,9.469806000000062,0.5528441667556763,0.2933323085308075
2.4000000000000004,0.8,0.9,20,75,4.097832699999344,9.576154999999744,0.5528441667556763,0.2816393971443176
2.4000000000000004,0.8,0.9,70,50,4.156495900000664,9.488984700000401,0.5528441667556763,0.3477468490600586
2.4000000000000004,0.8,0.9,70,75,4.1249220999998215,9.472878500000661,0.5528441667556763,0.38197627663612366
2.4000000000000004,0.8,0.9,120,50,4.10888740000064,9.496111800000108,0.5528441667556763,0.34751710295677185
2.4000000000000004,0.8,0.9,120,75,4.072013500000139,9.500034500000766,0.5528441667556763,0.32715508341789246
2.4000000000000004,0.8,1.4,20,50,4.075010399999883,9.511722399999599,0.5528441667556763,0.3705022931098938
2.4000000000000004,0.8,1.4,20,75,4.057852599999933,9.502768499999547,0.5528441667556763,0.38447704911231995
2.4000000000000004,0.8,1.4,70,50,4.098310399999718,9.47267920000013,0.5528441667556763,0.4206659197807312
2.4000000000000004,0.8,1.4,70,75,4.159775900000568,9.456031599999733,0.5528441667556763,0.38447704911231995
2.4000000000000004,0.8,1.4,120,50,4.139683200000036,9.486568499999521,0.5528441667556763,0.32148295640945435
2.4000000000000004,0.8,1.4,120,75,4.117013000000043,9.470232300000134,0.5528441667556763,0.36302050948143005
2.4000000000000004,0.8,1.9,20,50,4.089676300000065,9.59910310000032,0.5528441667556763,0.38197627663612366
2.4000000000000004,0.8,1.9,20,75,4.108905600000071,9.485148199999458,0.5528441667556763,0.38197627663612366
2.4000000000000004,0.8,1.9,70,50,4.172902199999953,9.50967539999965,0.5528441667556763,0.3705022931098938
2.4000000000000004,0.8,1.9,70,75,4.120100999999522,9.453765000000203,0.5528441667556763,0.29985925555229187
2.4000000000000004,0.8,1.9,120,50,4.068150999999489,9.490736199999446,0.5528441667556763,0.33232757449150085
2.4000000000000004,0.8,1.9,120,75,4.096439800000553,9.489056899999923,0.5528441667556763,0.4206659197807312
2.4000000000000004,1.6,0.4,20,50,4.107972300000256,9.533826500000032,0.5528441667556763,0.35162118077278137
2.4000000000000004,1.6,0.4,20,75,4.070847599999979,9.507841099999496,0.5528441667556763,0.4206659197807312
2.4000000000000004,1.6,0.4,70,50,4.092024100000344,9.4909147999997,0.5528441667556763,0.34751710295677185
2.4000000000000004,1.6,0.4,70,75,4.1078726999994615,9.462829899999633,0.5528441667556763,0.3340384364128113
2.4000000000000004,1.6,0.4,120,50,4.108734299999924,9.450782799999615,0.5528441667556763,0.33652645349502563
2.4000000000000004,1.6,0.4,120,75,4.07483990000037,9.465264899999966,0.5528441667556763,0.4206659197807312
2.4000000000000004,1.6,0.9,20,50,4.1596105999997235,9.500803400000223,0.5528441667556763,0.36302050948143005
2.4000000000000004,1.6,0.9,20,75,4.021101599999383,9.477415600000313,0.5528441667556763,0.35162118077278137
2.4000000000000004,1.6,0.9,70,50,4.073105500000565,9.468011099999785,0.5528441667556763,0.3705022931098938
2.4000000000000004,1.6,0.9,70,75,4.093589100000827,9.4646371000008,0.5528441667556763,0.3326728641986847
2.4000000000000004,1.6,0.9,120,50,4.108384699999988,9.448322799999914,0.5528441667556763,0.36302050948143005
2.4000000000000004,1.6,0.9,120,75,4.057139800000186,9.460791999999856,0.5528441667556763,0.5528441667556763
2.4000000000000004,1.6,1.4,20,50,4.131956199999877,9.482743499999742,0.5528441667556763,0.43719571828842163
2.4000000000000004,1.6,1.4,20,75,4.0984095000003435,9.467038900000261,0.5528441667556763,0.3705022931098938
2.4000000000000004,1.6,1.4,70,50,4.167744500000481,9.497591000000284,0.5528441667556763,0.33652645349502563
2.4000000000000004,1.6,1.4,70,75,4.076077799999439,9.482493199999226,0.5528441667556763,0.4206659197807312
2.4000000000000004,1.6,1.4,120,50,4.057351699999344,9.43205560000024,0.5528441667556763,0.3567715585231781
2.4000000000000004,1.6,1.4,120,75,4.037760100000014,9.488700599999902,0.5528441667556763,0.35162118077278137
2.4000000000000004,1.6,1.9,20,50,4.0912656000000425,9.495547000000442,0.5528441667556763,0.35638317465782166
2.4000000000000004,1.6,1.9,20,75,4.098795599999903,9.491391499999736,0.5528441667556763,0.38197627663612366
2.4000000000000004,1.6,1.9,70,50,4.041730400000233,9.452215799999976,0.5528441667556763,0.32088977098464966
2.4000000000000004,1.6,1.9,70,75,4.121174199999587,9.443559199999982,0.5528441667556763,0.38447704911231995
2.4000000000000004,1.6,1.9,120,50,4.045785100000103,9.455963800000063,0.5528441667556763,0.3477468490600586
2.4000000000000004,1.6,1.9,120,75,4.145869100000709,9.450243999999657,0.5528441667556763,0.5528441667556763
2.4000000000000004,2.4000000000000004,0.4,20,50,4.0956351999993785,9.42998930000067,0.5528441667556763,0.5528441667556763
2.4000000000000004,2.4000000000000004,0.4,20,75,4.04926020000039,9.456960499999695,0.5528441667556763,0.5528441667556763
2.4000000000000004,2.4000000000000004,0.4,70,50,4.078153800000109,9.514948000000004,0.5528441667556763,0.3705022931098938
2.4000000000000004,2.4000000000000004,0.4,70,75,4.074107100000219,9.54726429999937,0.5528441667556763,0.33652645349502563
2.4000000000000004,2.4000000000000004,0.4,120,50,4.089722900000197,9.453688199999306,0.5528441667556763,0.5528441667556763
2.4000000000000004,2.4000000000000004,0.4,120,75,4.083964800000103,9.459669900000335,0.5528441667556763,0.3535175919532776
2.4000000000000004,2.4000000000000004,0.9,20,50,4.136594000000514,9.514495800000077,0.5528441667556763,0.3705022931098938
2.4000000000000004,2.4000000000000004,0.9,20,75,4.051297300000442,9.467036899999584,0.5528441667556763,0.33232757449150085
2.4000000000000004,2.4000000000000004,0.9,70,50,4.0465257000005295,9.467381299999943,0.5528441667556763,0.35638317465782166
2.4000000000000004,2.4000000000000004,0.9,70,75,4.096831899999415,9.456040799999755,0.5528441667556763,0.34751710295677185
2.4000000000000004,2.4000000000000004,0.9,120,50,4.104725800000779,9.497615499999483,0.5528441667556763,0.2917732298374176
2.4000000000000004,2.4000000000000004,0.9,120,75,4.086117599999852,9.46656990000065,0.5528441667556763,0.36302050948143005
2.4000000000000004,2.4000000000000004,1.4,20,50,4.099816199999623,9.467814200000248,0.5528441667556763,0.3705022931098938
2.4000000000000004,2.4000000000000004,1.4,20,75,4.060185600000295,9.480810799999745,0.5528441667556763,0.38197627663612366
2.4000000000000004,2.4000000000000004,1.4,70,50,4.0607271999997465,9.497665900000356,0.5528441667556763,0.36302050948143005
2.4000000000000004,2.4000000000000004,1.4,70,75,4.092808700000205,9.492232099999455,0.5528441667556763,0.35162118077278137
2.4000000000000004,2.4000000000000004,1.4,120,50,4.085940799999662,9.493025700000544,0.5528441667556763,0.33867570757865906
2.4000000000000004,2.4000000000000004,1.4,120,75,4.08762680000018,9.44884120000006,0.5528441667556763,0.30816295742988586
2.4000000000000004,2.4000000000000004,1.9,20,50,4.044757599999684,9.510927200000879,0.5528441667556763,0.43719571828842163
2.4000000000000004,2.4000000000000004,1.9,20,75,4.088060400000359,9.432192399999622,0.5528441667556763,0.3567715585231781
2.4000000000000004,2.4000000000000004,1.9,70,50,4.081889900000533,9.502570300000116,0.5528441667556763,0.43719571828842163
2.4000000000000004,2.4000000000000004,1.9,70,75,4.0573049000004175,9.491952899999887,0.5528441667556763,0.33652645349502563
2.4000000000000004,2.4000000000000004,1.9,120,50,4.040050399999927,9.473470999999336,0.5528441667556763,0.38447704911231995
2.4000000000000004,2.4000000000000004,1.9,120,75,4.13242850000006,9.45089310000003,0.5528441667556763,0.3282504677772522
2.4000000000000004,3.2,0.4,20,50,4.074956999999813,9.47364479999942,0.5528441667556763,0.32609525322914124
2.4000000000000004,3.2,0.4,20,75,4.078210800000306,9.484827499999483,0.5528441667556763,0.35638317465782166
2.4000000000000004,3.2,0.4,70,50,4.081591199999821,9.505948099999841,0.5528441667556763,0.33652645349502563
2.4000000000000004,3.2,0.4,70,75,4.056743199999801,9.464222399999926,0.5528441667556763,0.43719571828842163
2.4000000000000004,3.2,0.4,120,50,4.090596399999413,9.486339099999896,0.5528441667556763,0.3010677993297577
2.4000000000000004,3.2,0.4,120,75,4.086370700000771,9.470310300000165,0.5528441667556763,0.35162118077278137
2.4000000000000004,3.2,0.9,20,50,4.126181300000098,9.564701199999945,0.5528441667556763,0.38447704911231995
2.4000000000000004,3.2,0.9,20,75,4.049953299999288,9.4866262000005,0.5528441667556763,0.35162118077278137
2.4000000000000004,3.2,0.9,70,50,4.063279899999543,9.436004199999843,0.5528441667556763,0.4206659197807312
2.4000000000000004,3.2,0.9,70,75,4.08941810000033,9.468330900000183,0.5528441667556763,0.3207245171070099
2.4000000000000004,3.2,0.9,120,50,4.083448600000338,9.450854900000195,0.5528441667556763,0.32148295640945435
2.4000000000000004,3.2,0.9,120,75,4.091295600000194,9.484539900000527,0.5528441667556763,0.34751710295677185
2.4000000000000004,3.2,1.4,20,50,4.111286299999847,9.469958300000144,0.5528441667556763,0.4206659197807312
2.4000000000000004,3.2,1.4,20,75,4.059188900000663,9.457614899999498,0.5528441667556763,0.2997211217880249
2.4000000000000004,3.2,1.4,70,50,4.0506097000006775,9.469718700000158,0.5528441667556763,0.3326728641986847
2.4000000000000004,3.2,1.4,70,75,4.077519599999505,9.460386599999765,0.5528441667556763,0.5528441667556763
2.4000000000000004,3.2,1.4,120,50,4.067855299999792,9.552184899999702,0.5528441667556763,0.3705022931098938
2.4000000000000004,3.2,1.4,120,75,4.104792899999666,9.484748599999875,0.5528441667556763,0.3340384364128113
2.4000000000000004,3.2,1.9,20,50,4.055179100000714,9.441085200000089,0.5528441667556763,0.3705022931098938
2.4000000000000004,3.2,1.9,20,75,4.094678200000089,9.469372300000032,0.5528441667556763,0.3340384364128113
2.4000000000000004,3.2,1.9,70,50,4.062023499999668,9.510776500000247,0.5528441667556763,0.35638317465782166
2.4000000000000004,3.2,1.9,70,75,4.0291213999998945,9.468171900000016,0.5528441667556763,0.32609525322914124
2.4000000000000004,3.2,1.9,120,50,4.196233000000575,9.469131099999686,0.5528441667556763,0.35162118077278137
2.4000000000000004,3.2,1.9,120,75,4.081476500000463,9.424646800000119,0.5528441667556763,0.36302050948143005
3.2,0.0,0.4,20,50,4.049543199999789,9.493669899999986,0.5528441667556763,0.38447704911231995
3.2,0.0,0.4,20,75,4.058116900000641,9.454854399999931,0.5528441667556763,0.30288389325141907
3.2,0.0,0.4,70,50,4.035486899999341,9.549028099999305,0.5528441667556763,0.32555171847343445
3.2,0.0,0.4,70,75,4.055922500000634,9.464431299999887,0.5528441667556763,0.33652645349502563
3.2,0.0,0.4,120,50,4.137860699999692,9.448957499999779,0.5528441667556763,0.5528441667556763
3.2,0.0,0.4,120,75,4.083495900000344,9.485378299999866,0.5528441667556763,0.5528441667556763
3.2,0.0,0.9,20,50,4.107315099999141,9.479853099999673,0.5528441667556763,0.43719571828842163
3.2,0.0,0.9,20,75,4.104793200000131,9.502828700000464,0.5528441667556763,0.3705022931098938
3.2,0.0,0.9,70,50,4.072751899999275,9.574516500000755,0.5528441667556763,0.32715508341789246
3.2,0.0,0.9,70,75,4.16404650000004,9.491020099999332,0.5528441667556763,0.43719571828842163
3.2,0.0,0.9,120,50,4.06649920000018,9.520797200000743,0.5528441667556763,0.34751710295677185
3.2,0.0,0.9,120,75,4.106165400000464,9.519842799999424,0.5528441667556763,0.33652645349502563
3.2,0.0,1.4,20,50,4.063976399999774,9.48719549999987,0.5528441667556763,0.3282504677772522
3.2,0.0,1.4,20,75,4.157435400000395,9.555971800000407,0.5528441667556763,0.32555171847343445
3.2,0.0,1.4,70,50,4.101794700000028,9.645550700000058,0.5528441667556763,0.38447704911231995
3.2,0.0,1.4,70,75,4.239957399999184,9.486435400000119,0.5528441667556763,0.33232757449150085
3.2,0.0,1.4,120,50,4.104817399999774,9.435201600000255,0.5528441667556763,0.4206659197807312
3.2,0.0,1.4,120,75,4.10204049999993,9.49653380000018,0.5528441667556763,0.43719571828842163
3.2,0.0,1.9,20,50,4.096079599999939,9.472045600000456,0.5528441667556763,0.43719571828842163
3.2,0.0,1.9,20,75,4.097201800000221,9.507382800000414,0.5528441667556763,0.38197627663612366
3.2,0.0,1.9,70,50,4.147483700000521,9.527511300000697,0.5528441667556763,0.3567715585231781
3.2,0.0,1.9,70,75,4.060339700000441,9.446842999999717,0.5528441667556763,0.43719571828842163
3.2,0.0,1.9,120,50,4.027353299999959,9.480626399999892,0.5528441667556763,0.35638317465782166
3.2,0.0,1.9,120,75,4.055127999999968,9.49987080000028,0.5528441667556763,0.38447704911231995
3.2,0.8,0.4,20,50,4.089292100000421,9.492995700000392,0.5528441667556763,0.2967567443847656
3.2,0.8,0.4,20,75,4.098704300000463,9.498941599999853,0.5528441667556763,0.33232757449150085
3.2,0.8,0.4,70,50,4.099363199999971,9.490833699999712,0.5528441667556763,0.38197627663612366
3.2,0.8,0.4,70,75,4.126396399999976,9.453223199999229,0.5528441667556763,0.38447704911231995
3.2,0.8,0.4,120,50,4.117156400000567,9.487571900000148,0.5528441667556763,0.4206659197807312
3.2,0.8,0.4,120,75,4.103881099999853,9.481897300000128,0.5528441667556763,0.3567715585231781
3.2,0.8,0.9,20,50,4.081138100000317,9.51091120000001,0.5528441667556763,0.3171391487121582
3.2,0.8,0.9,20,75,4.131758499999705,9.46466970000074,0.5528441667556763,0.32555171847343445
3.2,0.8,0.9,70,50,4.044336899999507,9.485063699999955,0.5528441667556763,0.38447704911231995
3.2,0.8,0.9,70,75,4.089613500000269,9.443080099999861,0.5528441667556763,0.30816295742988586
3.2,0.8,0.9,120,50,4.065079300000434,9.447123500000089,0.5528441667556763,0.36302050948143005
3.2,0.8,0.9,120,75,4.047011300000122,9.482642799999667,0.5528441667556763,0.4206659197807312
3.2,0.8,1.4,20,50,4.138118200000463,9.513123499999892,0.5528441667556763,0.3705022931098938
3.2,0.8,1.4,20,75,4.163138500000059,9.478484999999637,0.5528441667556763,0.3326728641986847
3.2,0.8,1.4,70,50,4.094269799999893,9.474475099999836,0.5528441667556763,0.3477468490600586
3.2,0.8,1.4,70,75,4.042890200000329,9.433616799999982,0.5528441667556763,0.3567715585231781
3.2,0.8,1.4,120,50,4.129879799999799,9.423736400000053,0.5528441667556763,0.4206659197807312
3.2,0.8,1.4,120,75,4.05812429999969,9.443689100000483,0.5528441667556763,0.33232757449150085
3.2,0.8,1.9,20,50,4.088172400000076,9.448205699999562,0.5528441667556763,0.3705022931098938
3.2,0.8,1.9,20,75,4.0284421999995175,9.446300799999335,0.5528441667556763,0.32715508341789246
3.2,0.8,1.9,70,50,4.080050300000039,9.481153599999743,0.5528441667556763,0.33652645349502563
3.2,0.8,1.9,70,75,4.107931999999892,9.524328999999852,0.5528441667556763,0.3705022931098938
3.2,0.8,1.9,120,50,4.092712500000744,9.485230899999806,0.5528441667556763,0.5528441667556763
3.2,0.8,1.9,120,75,4.110943699999552,9.462131000000227,0.5528441667556763,0.38447704911231995
3.2,1.6,0.4,20,50,4.0815591000000495,9.47003290000066,0.5528441667556763,0.5528441667556763
3.2,1.6,0.4,20,75,4.075626899999406,9.43975920000048,0.5528441667556763,0.30340805649757385
3.2,1.6,0.4,70,50,4.051770699999906,9.470358900000065,0.5528441667556763,0.3477468490600586
